ray_id,x,y,z
1,0.096423,-0.357029,0.999
2,0.761246,-0.107197,0.999
3,0.999,-0.448302,0.00436798
4,-0.308337,-0.0900577,-0.999
5,-0.545242,-0.999,-0.305476
6,0.0294569,0.88882,0.999
7,-0.999,0.867386,-0.394728
8,0.627522,0.999,-0.972177
9,-0.999,0.500458,0.875291
10,0.0916541,-0.999,-0.438775
11,0.999,-0.837646,0.185926
12,0.74787,-0.386237,-0.999
13,-0.894495,-0.999,-0.188636
14,0.999,0.129989,-0.962501
15,-0.999,0.516496,-0.273709
16,0.999,-0.00208169,-0.261358
17,-0.967175,0.999,0.267166
18,0.318314,-0.999,0.0890234
19,0.999,-0.898545,-0.582036
20,-0.440919,-0.999,0.105581
21,0.999,-0.888712,-0.220244
22,0.728219,0.21932,-0.999
23,0.999,0.933307,-0.965686
24,-0.999,-0.112307,-0.946976
25,-0.798726,-0.999,-0.860631
26,0.369005,-0.999,0.993145
27,-0.999,0.170219,-0.874
28,0.577629,0.0153399,0.999
29,-0.790387,0.32028,-0.999
30,-0.999,-0.457648,0.459801
31,0.918908,-0.0823472,0.999
32,0.248873,-0.999,0.992
33,0.87112,-0.482076,-0.999
34,-0.68647,0.999,0.256283
35,0.611476,0.460036,-0.999
36,0.233225,-0.530109,-0.999
37,-0.0774015,-0.287851,0.999
38,0.81655,-0.856228,0.999
39,0.916381,-0.999,0.367368
40,0.65336,0.55004,0.999
41,0.712582,0.947179,-0.999
42,-0.374229,-0.12518,-0.999
43,-0.31903,0.0502973,0.999
44,-0.999,0.507153,0.0221159
45,0.167809,-0.845181,0.999
46,-0.398414,0.999,0.726063
47,-0.792333,0.999,-0.340803
48,0.505531,-0.0929603,-0.999
49,-0.222544,-0.82583,-0.999
50,-0.999,0.936248,0.136857
51,0.763256,0.999,-0.542291
52,-0.270447,0.204903,-0.999
53,0.0956744,-0.301408,0.999
54,-0.294223,-0.775702,-0.999
55,-0.251364,0.999,0.211247
56,0.604283,-0.770512,0.999
57,-0.999,-0.0932041,-0.0683462
58,0.0376154,-0.999,0.106571
59,-0.408994,0.800317,0.999
60,-0.366815,0.187586,0.999
61,0.999,-0.933147,0.447725
62,-0.685076,-0.999,-0.243743
63,0.150347,-0.999,-0.889516
0,0.316828,-0.999,0.842945
1,-0.692957,-0.999,0.444638
2,0.658493,-0.364439,-0.999
3,0.367139,0.999,-0.394546
4,-0.999,0.133208,0.927709
5,0.999,0.102729,0.937579
6,0.0414022,0.999,0.675274
7,-0.686813,0.999,-0.630157
8,0.999,0.469643,-0.744899
9,-0.618103,-0.36106,0.999
10,0.709303,0.400753,-0.999
11,-0.999,0.349536,0.81053
12,-0.724442,-0.947377,0.999
13,0.358726,0.249002,0.999
14,0.907769,0.123066,-0.999
15,0.999,-0.59626,0.85292
16,-0.999,-0.340963,-0.0669316
17,-0.999,0.822419,0.285923
18,0.331307,0.999,-0.968026
19,-0.999,-0.793479,-0.195193
20,0.615774,0.999,-0.861185
21,0.0623131,-0.659039,0.999
22,-0.999,0.669047,0.101198
23,0.829645,0.999,-0.906476
24,-0.889029,-0.00628395,-0.999
25,-0.556546,-0.959756,-0.999
26,0.369107,-0.985013,0.999
27,-0.647828,0.999,-0.520245
28,0.0300688,-0.47358,-0.999
29,-0.999,0.256262,-0.919441
30,-0.567584,-0.999,0.317883
31,-0.999,-0.899224,-0.567218
32,0.999,-0.607089,0.749253
33,0.903992,0.329499,0.999
34,-0.877671,-0.999,-0.630758
35,0.892685,-0.45608,0.999
36,-0.358027,-0.999,0.763527
37,0.999,-0.529221,0.553224
38,0.0636202,0.579796,-0.999
39,0.268972,0.634001,-0.999
40,0.53758,0.999,0.384343
41,0.559617,0.999,-0.938925
42,0.999,-0.129755,0.352398
43,0.374016,-0.999,0.873802
44,0.853029,0.999,-0.607483
45,-0.00423345,-0.999,0.889424
46,-0.35385,0.875883,0.999
47,0.962069,-0.999,0.668936
48,0.999,0.118312,0.31028
49,-0.933986,-0.999,-0.66115
50,0.333434,0.591218,-0.999
51,0.999,0.377655,0.631685
52,-0.999,0.877093,-0.304718
53,0.473182,0.999,0.343575
54,0.2766,-0.94929,0.999
55,-0.395409,-0.999,-0.188165
56,0.999,-0.788605,0.914113
57,0.394833,0.260852,-0.999
58,0.999,0.516432,-0.185178
59,-0.546154,0.999,0.768026
60,-0.999,0.62973,0.889192
61,-0.999,-0.645471,0.525398
62,-0.436392,0.530947,-0.999
63,0.999,-0.57568,-0.665564
0,-0.605383,0.999,0.538563
1,-0.999,-0.748905,0.22901
2,0.555739,-0.621682,0.999
3,-0.504978,-0.999,-0.945142
4,-0.973049,0.141585,0.999
5,0.921404,0.158053,0.999
6,0.103218,0.423647,-0.999
7,-0.19639,0.790674,-0.999
8,-0.0351034,-0.999,-0.113913
9,-0.335614,-0.999,0.906511
10,0.973724,0.999,-0.758734
11,-0.392615,0.709661,0.999
12,-0.862513,-0.999,0.811537
13,0.999,0.887605,0.390774
14,-0.999,-0.0216966,-0.21484
15,0.738033,-0.741529,0.999
16,0.999,-0.679844,0.127495
17,-0.660229,-0.999,0.479509
18,0.3317,0.938534,-0.999
19,0.999,-0.688414,0.19165
20,0.767501,0.711969,-0.999
21,-0.999,-0.398563,-0.384901
22,0.272793,0.999,0.910832
23,-0.999,0.278478,-0.266796
24,0.154724,0.999,-0.495736
25,0.999,-0.707525,-0.103245
26,0.383476,0.999,0.0262114
27,0.19817,-0.999,0.331977
28,-0.517492,-0.9625,0.999
29,0.999,-0.354253,-0.160713
30,0.999,0.971683,-0.197788
31,-0.76227,-0.999,-0.760438
32,-0.999,0.435919,0.103225
33,0.93115,0.999,-0.652521
34,-0.957261,-0.16689,-0.999
35,0.999,-0.805688,0.236141
36,-0.437354,-0.935956,0.999
37,-0.999,-0.977055,-0.273864
38,-0.156699,0.999,-0.41406
39,0.123871,0.999,-0.692537
40,0.276819,-0.0144082,-0.999
41,-0.999,0.460441,-0.326403
42,0.340458,-0.131947,0.999
43,0.999,-0.0503348,0.760719
44,0.999,0.959889,-0.657446
45,-0.999,-0.10292,0.255206
46,-0.0286555,-0.022538,-0.999
47,0.999,-0.95578,0.690767
48,0.738517,0.229609,0.999
49,-0.999,-0.982839,-0.629801
50,0.999,0.418613,-0.430273
51,0.924726,0.182719,0.999
52,-0.865605,0.999,-0.177772
53,0.999,-0.817138,-0.571083
54,0.443355,-0.999,0.41503
55,-0.539454,0.999,-0.587577
56,-0.999,-0.880001,0.485301
57,0.999,0.414574,-0.594499
58,0.691907,0.999,-0.278275
59,-0.999,0.338277,0.00376457
60,-0.468744,0.999,0.797234
61,0.999,-0.357796,0.603072
62,-0.36015,0.999,-0.767146
63,-0.999,0.420277,-0.138666
0,-0.999,0.14362,0.408316
1,0.75104,0.676548,-0.999
2,0.452986,-0.878924,-0.999
3,-0.59187,-0.799832,-0.999
4,-0.255435,0.373227,-0.999
5,-0.259478,0.999,0.0490513
6,0.17698,-0.262885,0.999
7,0.999,0.282461,-0.0967665
8,-0.999,0.372288,0.474844
9,0.548189,0.999,0.617147
10,0.999,0.939452,-0.734858
11,0.0962636,0.999,0.846246
12,-0.999,-0.9466,0.624866
13,0.886135,0.999,0.283725
14,0.999,-0.173382,0.606818
15,0.273705,-0.999,0.737306
16,-0.889542,-0.999,0.311179
17,-0.288633,0.999,0.691851
18,0.344299,-0.999,0.0260755
19,-0.999,-0.583349,0.578493
20,0.999,0.27214,-0.786288
21,-0.526836,-0.28279,-0.999
22,0.412861,0.962551,0.999
23,0.999,-0.508736,0.432094
24,0.999,0.184068,-0.0881706
25,-0.918101,-0.396868,0.999
26,0.397947,-0.999,-0.953432
27,0.861315,0.567938,0.999
28,-0.55949,-0.999,0.845677
29,-0.999,-0.964768,0.598014
30,0.976475,0.999,-0.205198
31,-0.468761,-0.874054,-0.999
32,0.0821028,0.999,-0.246161
33,0.936864,0.857927,-0.999
34,-0.999,0.279948,-0.800719
35,0.939355,-0.999,-0.187854
36,-0.999,-0.488799,-0.678251
37,-0.896581,-0.999,-0.31624
38,-0.689309,-0.0168198,0.999
39,-0.66864,-0.999,0.981295
40,0.0232153,-0.999,0.347345
41,0.999,-0.229842,0.458681
42,-0.999,-0.136409,-0.319188
43,0.305929,0.999,0.635517
44,-0.00865549,0.69174,-0.999
45,0.226617,0.999,-0.525407
46,0.296539,-0.920959,0.999
47,0.461713,-0.343585,0.999
48,-0.0164359,0.552179,-0.999
49,0.999,-0.493459,0.319487
50,-0.677327,-0.0154677,0.999
51,0.521607,-0.875281,-0.999
52,0.372001,-0.141296,0.999
53,0.945956,-0.999,-0.663178
54,0.847423,-0.876123,-0.999
55,-0.683499,-0.999,-0.986989
56,0.999,-0.971397,0.0564885
57,-0.999,0.922352,0.741655
58,-0.577571,-0.999,-0.66312
59,-0.402929,-0.529503,-0.999
60,0.999,-0.0266021,0.542523
61,-0.999,-0.0701202,0.680745
62,-0.0352234,-0.999,0.220965
63,0.16457,0.999,0.168029
0,-0.471407,-0.999,0.234181
1,0.999,0.879333,-0.824162
2,0.404623,-0.999,-0.0581322
3,-0.999,0.135651,-0.741335
4,0.462179,0.60487,0.999
5,-0.999,0.471021,-0.546655
6,0.250741,-0.949418,-0.999
7,-0.455347,-0.33533,0.999
8,-0.557315,0.999,0.74435
9,0.999,-0.022914,0.46922
10,0.143206,-0.999,0.0427573
11,0.999,0.462282,0.563866
12,0.197753,-0.490483,-0.999
13,-0.467342,-0.34884,-0.999
14,0.0424345,-0.245967,0.999
15,-0.999,-0.289984,0.019451
16,-0.999,-0.980275,0.321922
17,0.0829632,-0.999,0.904194
18,0.35627,0.842801,0.999
19,0.999,-0.478283,0.965335
20,0.326533,-0.999,-0.171049
21,0.999,0.0915863,0.990046
22,0.999,0.809762,0.625222
23,-0.248483,-0.999,0.868239
24,-0.229156,-0.999,0.504007
25,-0.999,-0.383596,0.951869
26,0.398635,-0.903976,-0.999
27,0.999,0.895635,0.859295
28,-0.999,-0.605666,-0.762511
29,-0.883641,-0.999,0.641799
30,-0.613634,-0.999,-0.728278
31,0.999,-0.248804,0.199807
32,0.999,0.520074,-0.542804
33,0.969737,0.0463527,0.999
34,-0.930128,0.999,-0.481202
35,0.825106,-0.626804,-0.999
36,-0.891067,-0.403021,-0.999
37,0.756008,-0.628772,-0.999
38,-0.999,-0.609385,0.174127
39,-0.677496,-0.976661,0.999
40,-0.0997218,-0.521224,0.999
41,-0.379318,-0.705796,0.999
42,-0.306687,-0.138713,-0.999
43,-0.999,-0.980107,0.399602
44,-0.999,0.427931,-0.661991
45,0.971761,0.328453,-0.999
46,0.325149,-0.999,0.823133
47,-0.717471,0.999,0.320326
48,-0.771389,0.874749,0.999
49,-0.434019,-0.142639,0.999
50,-0.999,-0.0990229,0.72369
51,0.474087,-0.999,-0.763355
52,0.999,-0.719918,0.401362
53,0.751956,-0.330208,-0.999
54,0.999,-0.829724,-0.464683
55,-0.688191,-0.933881,-0.999
56,0.373408,-0.999,-0.0777095
57,-0.693318,0.999,0.945977
58,-0.999,-0.333817,-0.79118
59,-0.0797484,-0.999,-0.454774
60,-0.394983,-0.999,0.300776
61,0.999,0.217555,0.758418
62,0.220951,0.577029,0.999
63,0.999,0.582766,0.388232
0,0.450803,0.999,-0.0702015
1,0.850856,0.999,-0.720124
2,0.350233,-0.862834,0.999
3,-0.621904,0.999,-0.503262
4,0.999,0.778476,-0.499164
5,-0.435446,0.069218,-0.999
6,0.256176,-0.999,-0.851719
7,-0.999,-0.566692,0.588261
8,-0.138339,0.40356,0.999
9,0.567008,-0.999,0.327783
10,-0.738864,0.999,0.844249
11,-0.999,-0.724901,-0.0607374
12,0.999,-0.184723,0.090234
13,-0.999,-0.879279,-0.493793
14,-0.999,-0.325067,0.570523
15,0.809832,0.716913,-0.999
16,0.999,-0.641393,0.516349
17,0.250622,-0.0970817,0.999
18,0.357291,0.999,0.915875
19,0.819872,-0.468868,0.999
20,-0.73016,0.999,0.795717
21,0.991359,0.0934599,0.999
22,-0.999,0.289571,-0.647357
23,-0.625352,-0.850587,0.999
24,-0.999,-0.255828,0.875683
25,0.999,-0.0596676,-0.198507
26,0.412417,0.999,-0.0659251
27,0.954832,0.999,0.814801
28,-0.933948,-0.54758,-0.999
29,0.0601014,-0.710772,0.999
30,-0.999,-0.513281,-0.855377
31,0.0186147,0.168545,0.999
32,-0.415698,-0.218066,-0.999
33,0.999,-0.700814,-0.841356
34,-0.738927,-0.999,0.405839
35,0.543897,0.289313,0.999
36,-0.220488,0.129914,0.999
37,0.999,-0.57411,-0.898048
38,-0.794194,-0.999,-0.369625
39,-0.999,-0.163188,0.317852
40,-0.476263,0.942144,-0.999
41,-0.999,-0.920126,0.755234
42,0.999,-0.143063,0.285978
43,-0.985874,-0.999,0.397231
44,0.999,-0.104027,0.017571
45,0.999,0.303041,-0.981014
46,0.621733,-0.17962,-0.999
47,-0.999,0.67708,0.157717
48,-0.999,0.972428,0.393672
49,-0.999,-0.00407985,0.730226
50,0.999,-0.616659,-0.981894
51,0.118488,-0.0657181,0.999
52,0.695016,-0.999,0.112075
53,0.366094,0.999,-0.32907
54,0.580754,-0.702535,0.999
55,-0.827544,0.999,-0.612599
56,-0.999,-0.936207,-0.372324
57,-0.612494,0.97847,0.999
58,-0.310173,0.750853,-0.999
59,0.784148,0.258689,0.999
60,-0.999,-0.576526,0.195854
61,-0.999,0.505231,0.836091
62,0.289703,0.999,0.789924
63,-0.999,-0.413191,0.91513
0,0.999,-0.191449,-0.251468
1,-0.999,-0.50857,0.579686
2,0.24748,-0.605592,-0.999
3,0.250213,-0.999,0.0473339
4,0.819207,0.836512,-0.999
5,0.999,-0.954229,0.155731
6,0.324502,-0.363049,0.999
7,0.0210549,-0.999,-0.180993
8,0.849266,-0.999,0.396387
9,-0.316794,0.999,0.0384188
10,-0.910274,0.610541,0.999
11,-0.535783,-0.999,-0.205473
12,0.328936,0.0706578,0.999
13,-0.877774,-0.999,-0.378814
14,0.999,-0.476752,-0.251136
15,0.999,0.822771,-0.891822
16,-0.999,-0.302512,0.710776
17,0.454559,0.999,0.882463
18,0.370283,-0.999,-0.141174
19,-0.999,-0.373218,0.646822
20,-0.953444,0.576601,0.999
21,-0.543118,0.469709,-0.999
22,-0.44506,0.145422,-0.999
23,-0.999,-0.703049,0.868016
24,-0.741171,-0.00725533,0.999
25,-0.393748,0.166021,-0.999
26,0.426888,-0.999,0.913718
27,0.108834,-0.999,-0.0374202
28,-0.386387,-0.0586603,0.999
29,0.999,-0.423717,0.642258
30,-0.55936,0.0394105,-0.999
31,-0.999,0.602168,0.167604
32,-0.999,-0.522934,-0.810168
33,0.996391,-0.765222,-0.999
34,-0.610856,0.339978,0.999
35,0.325747,0.999,-0.551746
36,0.450091,0.662849,-0.999
37,-0.999,-0.126276,-0.07096
38,-0.556762,-0.546157,-0.999
39,-0.53785,0.999,-0.656125
40,-0.49115,0.999,-0.919967
41,-0.767693,-0.999,0.664391
42,0.272916,-0.145479,0.999
43,0.333182,0.999,0.158946
44,-0.999,-0.635986,0.697133
45,-0.449001,-0.999,-0.0587614
46,0.946928,0.718801,0.999
47,0.472872,-0.999,-0.689412
48,-0.93447,0.999,0.222806
49,0.999,0.4853,-0.219061
50,0.97778,-0.622154,-0.999
51,-0.284631,0.992283,-0.999
52,-0.473555,0.0776897,-0.999
53,-0.213768,-0.999,0.677682
54,0.00993049,-0.528948,-0.999
55,-0.971589,-0.999,-0.213187
56,0.999,-0.84481,-0.801136
57,0.999,0.56887,-0.0788096
58,-0.151951,0.999,-0.951034
59,0.999,0.572933,0.635513
60,0.999,0.819346,-0.150816
61,0.999,0.792907,0.913764
62,0.614629,-0.999,-0.198187
63,-0.677011,-0.573615,0.999
0,0.625987,-0.999,-0.374584
1,-0.400497,-0.996067,0.999
2,0.144726,-0.348349,0.999
3,0.999,0.719604,0.520699
4,0.312732,0.999,0.411845
5,0.934803,-0.999,0.207373
6,0.398264,0.323483,-0.999
7,0.999,-0.583155,-0.919245
8,0.999,-0.78478,0.304412
9,-0.999,-0.546287,-0.185268
10,-0.999,0.407197,0.91747
11,0.999,-0.0869169,-0.685341
12,-0.999,0.577153,-0.805334
13,0.575958,0.448678,0.999
14,-0.8229,-0.614999,-0.999
15,0.680619,0.999,-0.712384
16,0.999,0.0363692,0.905203
17,0.826155,-0.999,0.67012
18,0.380839,0.625136,-0.999
19,0.999,-0.268152,0.259979
20,-0.999,0.488529,0.956406
21,-0.999,0.581736,-0.403809
22,0.999,-0.23062,-0.0790634
23,0.999,0.084165,0.169125
24,0.303589,0.999,0.49525
25,-0.999,0.264261,-0.650117
26,0.428162,-0.822938,0.999
27,-0.737164,0.999,-0.889642
28,0.161174,0.43026,-0.999
29,-0.999,0.186798,-0.116469
30,0.204743,0.999,-0.747642
31,-0.0644623,0.999,-0.595168
32,-0.0846671,-0.999,-0.514678
33,0.986882,-0.999,-0.420714
34,-0.547727,0.999,0.706121
35,0.262689,0.793571,-0.999
36,0.874319,0.999,0.265627
37,0.999,0.321558,0.756128
38,0.196168,0.889867,0.999
39,-0.375036,0.588322,-0.999
40,-0.852803,-0.406512,0.999
41,0.999,-0.38859,-0.0298503
42,-0.999,-0.149717,-0.252768
43,0.999,-0.0115489,0.0384858
44,-0.108088,-0.873068,0.999
45,-0.999,-0.503161,0.292178
46,0.999,0.865424,0.67276
47,0.999,-0.398381,-0.992798
48,-0.472659,0.801681,-0.999
49,-0.645494,0.887892,-0.999
50,-0.481384,-0.999,0.245986
51,-0.287571,0.999,-0.984418
52,-0.999,0.562742,-0.498006
53,-0.399415,-0.359008,0.999
54,-0.560893,-0.35536,0.999
55,-0.999,-0.604725,-0.134409
56,0.0719551,-0.802425,-0.999
57,-0.379179,0.218791,-0.999
58,0.999,-0.814934,-0.601818
59,0.705651,0.999,0.141523
60,0.74029,0.999,-0.195682
61,-0.44005,0.999,0.96968
62,0.878294,0.62311,-0.999
63,0.178793,-0.999,0.773426
0,-0.296224,0.999,-0.678966
1,-0.395668,-0.999,0.995609
2,0.041973,-0.0911069,-0.999
3,0.87667,0.999,0.59793
4,0.101593,0.930845,0.999
5,-0.0505118,-0.296489,0.999
6,0.470949,0.999,0.970836
7,0.891916,-0.537667,-0.999
8,-0.256847,0.999,-0.461877
9,-0.798403,-0.999,-0.250945
10,-0.378066,-0.999,0.35326
11,-0.0080443,0.511155,-0.999
12,-0.855624,0.631798,-0.999
13,0.999,0.870954,0.596811
14,-0.999,-0.628438,-0.926206
15,-0.999,0.0634727,0.234807
16,0.0243432,0.201598,0.999
17,0.999,-0.063802,0.570779
18,0.383276,0.999,-0.800776
19,-0.999,-0.163087,-0.126864
20,-0.212148,-0.999,0.236516
21,0.0785956,0.845959,0.999
22,-0.69602,-0.671708,0.999
23,-0.999,0.87138,-0.529765
24,0.999,0.327589,0.159463
25,0.999,0.58819,0.50026
26,0.441359,0.999,0.105639
27,-0.846717,0.74014,-0.999
28,0.708734,0.919179,0.999
29,0.999,0.797313,-0.875197
30,0.999,-0.000754714,-0.486035
31,0.431532,0.787856,-0.999
32,0.999,-0.433059,-0.164139
33,0.963519,-0.422204,0.999
34,-0.356526,-0.999,-0.18092
35,-0.0185201,-0.122545,0.999
36,0.999,0.899117,0.640282
37,0.409583,0.453605,0.999
38,0.253912,0.999,0.845691
39,0.25466,-0.999,0.330956
40,-0.999,-0.978568,0.217555
41,-0.999,0.301694,-0.814935
42,-0.239145,-0.152246,-0.999
43,0.346763,-0.999,-0.0793399
44,0.368898,-0.999,0.836848
45,0.11233,0.496913,0.999
46,0.950289,0.999,0.373327
47,0.986487,-0.384123,-0.999
48,0.282294,0.479112,0.999
49,-0.999,0.974679,-0.830652
50,-0.999,-0.864706,0.688478
51,-0.68775,-0.0512832,0.999
52,-0.524428,0.999,-0.0463781
53,-0.79363,0.999,0.314566
54,-0.999,-0.221827,-0.538737
55,-0.883366,0.999,0.186225
56,-0.999,-0.753414,-0.769051
57,-0.999,0.0610924,-0.584036
58,0.881473,-0.999,-0.566189
59,0.0277744,0.0121245,-0.999
60,-0.999,-0.216219,-0.497485
61,-0.999,0.918418,0.991438
62,0.939556,0.999,-0.812702
63,0.999,-0.589852,0.556972
0,-0.999,-0.526519,-0.911252
1,0.999,0.137808,0.0154663
2,-0.0607803,0.166135,0.999
3,0.23981,-0.460761,0.999
4,-0.616022,0.699203,-0.999
5,-0.999,0.380478,0.235194
6,0.472025,0.988984,0.999
7,-0.999,0.265998,0.427751
8,-0.999,-0.0571514,-0.915331
9,0.0853993,0.999,-0.540309
10,0.504004,0.999,-0.448232
11,-0.831171,0.999,-0.741807
12,0.110458,0.999,0.312678
13,0.869414,0.999,0.473904
14,0.999,-0.780123,-0.104547
15,0.358696,-0.692297,0.999
16,-0.999,0.37525,0.89937
17,0.801249,0.999,0.457777
18,0.396268,-0.999,0.256273
19,0.999,-0.0580215,-0.513707
20,0.844545,0.999,-0.73025
21,0.706828,0.999,0.180586
22,-0.999,-0.750811,0.805484
23,-0.67239,0.999,-0.643954
24,-0.378022,-0.999,-0.504493
25,0.130605,0.728909,0.999
26,0.455829,-0.999,-0.874004
27,-0.999,0.377949,-0.844589
28,0.799248,0.999,0.668557
29,0.670184,0.897736,-0.999
30,0.204148,-0.999,-0.224561
31,0.999,0.54586,-0.535015
32,-0.999,0.609948,0.481889
33,0.930647,0.389371,-0.999
34,-0.179974,0.846846,-0.999
35,-0.287861,-0.999,-0.915639
36,0.87833,0.803216,0.999
37,-0.999,0.769393,0.415784
38,0.949097,-0.326891,-0.999
39,0.571433,-0.199984,0.999
40,-0.993485,-0.999,0.188279
41,-0.527783,0.464412,-0.999
42,0.999,-0.156371,0.219558
43,-0.972292,0.999,-0.317625
44,0.999,-0.831056,0.622304
45,0.671384,0.999,0.64293
46,0.726878,0.381778,-0.999
47,-0.228274,0.999,-0.299849
48,0.999,0.172456,-0.901376
49,-0.89557,0.999,-0.781535
50,-0.633886,-0.770161,0.999
51,-0.999,-0.870796,-0.549398
52,0.575109,-0.0140832,0.999
53,-0.999,0.287567,-0.0437319
54,-0.867284,-0.181772,-0.999
55,-0.739321,-0.999,0.585637
56,0.999,-0.662018,-0.340239
57,0.999,-0.446686,0.752118
58,-0.388005,0.999,-0.181343
59,-0.667446,-0.999,0.171729
60,0.123437,-0.999,-0.69214
61,-0.778637,0.886705,0.999
62,0.999,0.627136,-0.628889
63,-0.999,0.406105,0.0300744
0,-0.780566,-0.999,-0.983348
1,-0.0595194,0.999,-0.727905
2,-0.163534,0.423378,-0.999
3,0.00455223,-0.999,0.850474
4,-0.999,0.575256,0.0706182
5,-0.130083,0.999,-0.463798
6,0.545787,0.302451,-0.999
7,-0.24018,0.588336,0.999
8,-0.860239,-0.254355,-0.999
9,0.969202,-0.999,-0.829673
10,0.999,-0.125057,-0.898918
11,-0.999,0.898735,-0.689056
12,0.616687,0.806062,0.999
13,-0.684574,-0.548516,-0.999
14,-0.999,-0.931808,0.717112
15,0.911466,-0.999,0.687461
16,0.999,0.714132,0.704943
17,0.429653,-0.999,0.245435
18,0.405409,0.407471,0.999
19,-0.999,0.0470439,-0.90055
20,0.999,0.704918,-0.872475
21,0.999,0.927115,-0.201336
22,-0.0414115,-0.999,0.195875
23,0.34599,0.597958,-0.999
24,-0.999,-0.39935,-0.804391
25,-0.999,0.912118,0.348364
26,0.45769,-0.741901,-0.999
27,-0.415837,-0.999,-0.257137
28,0.999,0.819748,-0.0643352
29,0.335344,0.999,-0.87191
30,-0.999,0.51479,0.171554
31,-0.881678,-0.254743,0.999
32,-0.251437,0.999,0.723484
33,0.905914,0.999,0.50505
34,-0.165325,0.999,-0.931039
35,-0.299729,-0.960338,-0.999
36,0.207751,0.27028,-0.999
37,0.0303618,0.999,-0.0101155
38,0.999,-0.423975,-0.863854
39,0.999,0.881019,0.0938393
40,-0.769656,-0.12912,-0.999
41,0.999,0.991978,-0.398981
42,0.205374,-0.159012,0.999
43,-0.999,0.957009,-0.322631
44,-0.999,-0.299098,-0.0572579
45,0.999,0.703282,0.43363
46,0.401683,-0.516643,0.999
47,-0.999,0.11968,0.144314
48,0.961753,0.156542,-0.999
49,0.999,0.534941,0.118635
50,0.999,-0.34707,-0.395062
51,-0.949771,-0.999,-0.793518
52,0.999,-0.405567,0.59465
53,-0.625507,-0.999,-0.692187
54,-0.296461,-0.00818482,0.999
55,-0.595276,0.999,0.985049
56,-0.999,-0.570622,0.0885737
57,0.628148,-0.540888,0.999
58,-0.999,0.0353141,0.00418435
59,-0.999,-0.514857,0.731739
60,0.999,-0.386909,-0.844154
61,0.999,0.630742,0.929889
62,0.734518,-0.999,0.175409
63,0.193016,0.999,-0.284118
0,-0.730113,-0.889637,-0.999
1,-0.446967,0.683414,-0.999
2,-0.266287,0.68062,0.999
3,-0.867565,0.999,0.299878
4,-0.665365,0.46756,0.999
5,0.53647,0.52376,-0.999
6,0.619548,-0.384081,0.999
7,0.728923,0.999,0.268171
8,-0.335572,-0.999,-0.67886
9,0.999,-0.929341,-0.839757
10,0.887756,-0.377166,-0.999
11,0.999,-0.288448,-0.0644519
12,0.999,0.65997,0.478565
13,-0.999,-0.862629,-0.699829
14,-0.310765,-0.984032,0.999
15,0.999,-0.949717,0.637564
16,-0.687286,0.999,0.540932
17,0.0580568,0.999,0.0330918
18,0.40926,0.999,0.685677
19,-0.485096,0.0740541,-0.999
20,0.859613,0.441233,-0.999
21,0.385927,0.776791,-0.999
22,0.999,-0.727998,-0.467096
23,0.999,0.340406,-0.770345
24,-0.593313,-0.00822654,-0.999
25,-0.456672,0.999,0.036267
26,0.4703,0.999,-0.145352
27,0.430161,0.999,0.595085
28,0.742705,0.590901,-0.999
29,-0.999,0.591172,-0.365076
30,-0.613039,0.999,0.298519
31,-0.999,-0.305113,0.902426
32,0.604185,0.552567,0.999
33,0.897775,0.798055,0.999
34,0.0258762,-0.999,-0.0439987
35,-0.580938,-0.0442218,0.999
36,-0.462828,-0.262655,0.999
37,0.999,0.781773,-0.411304
38,0.696981,-0.999,-0.0620059
39,0.95183,0.999,-0.00578733
40,-0.47912,0.999,0.543409
41,0.975768,0.999,-0.389857
42,-0.999,-0.163025,-0.186348
43,0.292347,-0.999,-0.555911
44,0.999,0.232861,-0.73682
45,-0.893768,-0.999,-0.771901
46,0.226726,-0.999,-0.0764773
47,-0.016324,-0.999,0.709889
48,0.2068,-0.166028,0.999
49,-0.85697,0.0805775,0.999
50,0.289993,-0.163475,-0.999
51,-0.908132,-0.889716,-0.999
52,0.35384,-0.999,-0.0193189
53,-0.448215,-0.387808,-0.999
54,0.274362,0.165403,-0.999
55,-0.589884,0.924171,0.999
56,0.999,-0.479226,0.517386
57,-0.999,-0.954463,-0.089273
58,-0.341517,-0.999,0.203502
59,-0.839697,-0.282938,0.999
60,0.100348,0.240607,-0.999
61,-0.999,0.343067,0.852216
62,0.463363,0.669191,0.999
63,0.999,0.596939,-0.496823
0,0.141644,0.999,-0.71127
1,-0.999,0.232954,-0.610619
2,-0.36904,0.937862,-0.999
3,-0.999,0.695444,0.216268
4,0.0522496,0.235918,-0.999
5,0.999,0.193272,-0.626118
6,0.685723,-0.999,-0.794391
7,0.999,0.88385,0.0637432
8,0.999,0.899083,0.136075
9,0.509569,0.177662,-0.999
10,0.612926,-0.999,-0.749277
11,-0.199125,-0.999,0.309912
12,-0.0899989,0.244921,-0.999
13,-0.861054,-0.999,-0.568993
14,-0.100325,-0.999,0.912502
15,-0.999,0.163039,-0.489065
16,-0.999,0.945987,0.510517
17,-0.313539,-0.999,-0.179251
18,0.422253,-0.999,-0.371372
19,0.999,0.152109,-0.711607
20,0.097762,-0.999,-0.301984
21,-0.999,0.436966,0.806481
22,0.1619,-0.510163,-0.999
23,-0.999,-0.446808,-0.0714548
24,0.452454,0.999,-0.494764
