delay,gain
13.383,1.08444e-05
11.2895,1.5205e-05
11.4512,1.47819e-05
12.4757,1.24687e-05
11.5693,1.44839e-05
13.9294,1.00145e-05
12.1952,1.3045e-05
13.3633,1.08762e-05
11.5539,1.45222e-05
13.5765,1.05391e-05
11.0686,1.5813e-05
12.9217,1.16278e-05
13.2024,1.11414e-05
12.0146,1.34374e-05
11.9979,1.34745e-05
10.4252,1.78068e-05
12.8114,1.18277e-05
13.3332,1.09251e-05
15.4561,8.14172e-06
15.4989,8.09704e-06
12.0985,1.32529e-05
11.8689,1.37668e-05
11.1523,1.55783e-05
12.2102,1.3013e-05
16.3259,7.30041e-06
12.4649,1.24902e-05
12.7051,1.20251e-05
13.6233,5.23364e-06
11.7972,6.9668e-06
18.4945,2.84672e-06
13.9773,4.97322e-06
15.1861,4.21624e-06
11.7403,7.03402e-06
16.6614,3.50523e-06
13.1818,5.58804e-06
12.72,5.99863e-06
13.7348,5.14943e-06
14.1775,4.83445e-06
12.6741,6.04182e-06
13.3959,5.41184e-06
13.4303,5.38428e-06
15.6328,3.97974e-06
13.1399,5.62355e-06
16.5356,3.55856e-06
16.6685,3.50224e-06
16.0292,3.78609e-06
17.1864,3.29504e-06
12.904,5.82978e-06
12.9794,5.76258e-06
14.9923,4.3255e-06
13.4903,5.33679e-06
12.0099,6.72391e-06
13.8846,5.03952e-06
15.5406,4.02691e-06
14.2057,4.81538e-06
14.2782,4.76679e-06
13.4297,5.38479e-06
13.0862,5.66945e-06
12.8569,5.87233e-06
12.6482,6.06645e-06
15.2764,4.16678e-06
13.9126,5.01932e-06
13.6494,5.21376e-06
13.5045,5.32562e-06
14.577,4.57428e-06
12.8428,5.88515e-06
12.6551,6.05995e-06
13.0898,5.66638e-06
13.4759,5.34809e-06
14.1403,4.85976e-06
14.1486,4.85409e-06
13.5203,5.31326e-06
12.9723,5.76893e-06
13.6661,5.20106e-06
12.3459,6.36522e-06
15.4016,4.09959e-06
13.9079,5.0227e-06
13.1527,5.61263e-06
13.674,5.19511e-06
12.8928,5.83984e-06
13.2772,5.50843e-06
14.9164,4.36943e-06
17.0113,3.363e-06
16.7913,3.45139e-06
14.1564,4.84879e-06
14.6038,4.55759e-06
13.0173,5.72929e-06
13.3773,5.42681e-06
18.4577,2.85807e-06
13.5601,5.28222e-06
14.062,4.91375e-06
15.4455,2.03822e-06
13.7782,2.55861e-06
20.6384,1.14367e-06
14.3043,2.37477e-06
15.9534,1.91101e-06
14.0079,2.4758e-06
17.2845,1.62894e-06
13.5018,2.66384e-06
13.9232,2.50586e-06
15.3684,2.05864e-06
14.5056,2.3096e-06
14.5055,2.30965e-06
14.8233,2.21212e-06
13.4911,2.66805e-06
15.6969,1.9737e-06
13.1605,2.80299e-06
18.6901,1.39381e-06
17.5472,1.58069e-06
16.2271,1.84731e-06
18.8466,1.37082e-06
13.8957,2.51573e-06
15.11,2.12933e-06
14.9979,2.16115e-06
15.639,1.98828e-06
14.4811,2.3174e-06
15.1788,2.11016e-06
16.9442,1.6948e-06
15.0902,2.13491e-06
15.2072,2.1023e-06
15.8218,1.94279e-06
15.8678,1.9316e-06
13.4329,2.69112e-06
14.0247,2.46991e-06
17.2163,1.64183e-06
15.5441,2.01254e-06
15.4244,2.04377e-06
15.3254,2.07014e-06
15.8488,1.93621e-06
13.6237,2.61665e-06
13.4461,2.68587e-06
14.7857,2.22332e-06
15.6616,1.98259e-06
16.712,1.74206e-06
14.6595,2.26159e-06
15.3638,2.05985e-06
13.0561,2.84778e-06
15.4198,2.04499e-06
13.9458,2.49781e-06
15.5686,2.00623e-06
14.9358,2.17906e-06
15.4803,2.02908e-06
16.4028,1.80811e-06
13.6228,2.61699e-06
14.0821,2.44993e-06
16.8972,1.7042e-06
17.0192,1.67995e-06
18.7097,1.3909e-06
14.9473,2.17573e-06
