delay,gain
157.712,3.85132e-07
181.166,2.68218e-07
185.21,2.09889e-07
195.2,1.59318e-07
215.164,1.15629e-07
43.299,1.30646e-05
47.4711,9.53313e-06
55.0687,6.57431e-06
66.0042,4.38807e-06
81.0041,2.28833e-06
83.2924,1.78037e-06
126.5,9.37813e-07
127.401,7.44944e-07
142.286,5.3361e-07
160.998,3.01818e-07
181.953,1.70918e-07
192.574,1.29192e-07
14.7806,3.82721e-05
38.6518,9.36666e-06
50.0014,5.79246e-06
83.9014,5.79156e-07
99.9124,3.89077e-07
123.174,2.5248e-07
123.782,2.00992e-07
62.4088,1.21658e-06
21.3434,-2.6504e-05
46.9015,-9.64891e-06
54.6009,-6.63063e-06
64.582,-4.4847e-06
65.1244,-3.55788e-06
164.479,-2.36344e-07
48.2732,1.17184e-05
50.2579,9.00452e-06
61.1155,5.92384e-06
84.0059,3.44774e-06
14.6445,3.86279e-05
145.032,4.18804e-07
46.7613,-1.20973e-05
54.8367,-8.25266e-06
73.8394,-4.90305e-06
100.578,-2.30372e-06
105.391,-1.75882e-06
109.108,-1.35912e-06
115.068,-1.03098e-06
29.2923,1.93118e-05
35.9197,1.25989e-05
67.7753,4.2734e-06
86.652,2.13917e-06
87.5438,1.69391e-06
92.4566,1.28312e-06
95.6032,9.92711e-07
130.832,2.97127e-07
133.488,2.32972e-07
136.412,1.82383e-07
46.4057,-1.219e-05
53.0064,-6.8301e-06
53.3382,-5.43008e-06
65.0421,-2.84991e-06
170.891,-2.27476e-07
18.0609,-3.1321e-05
18.0613,-2.50562e-05
54.4377,-5.32041e-06
60.7753,-3.81248e-06
67.5898,-2.19399e-06
75.0111,-1.58154e-06
101.071,-7.51208e-07
111.916,-5.42727e-07
121.719,-3.99214e-07
139.657,-2.22681e-07
148.738,-1.67268e-07
39.6644,1.42618e-05
47.1053,9.60716e-06
52.2311,6.93148e-06
64.4139,4.4964e-06
70.8095,3.27223e-06
80.8628,2.29233e-06
82.906,1.78866e-06
122.114,7.77196e-07
130.891,5.80062e-07
159.959,3.79723e-07
175.238,2.77291e-07
190.627,1.30512e-07
33.2645,1.70057e-05
42.1622,1.07335e-05
51.1175,7.08248e-06
60.0846,4.82039e-06
69.0476,3.35573e-06
78.0202,2.37584e-06
78.3608,1.89241e-06
84.5152,1.40369e-06
90.9086,1.04397e-06
97.2993,7.80324e-07
103.703,5.85709e-07
119.099,2.61117e-07
128.052,1.94289e-07
33.0697,-1.71058e-05
47.7271,-9.48199e-06
123.721,-3.14204e-07
150.086,-2.07208e-07
157.622,-1.5784e-07
46.2743,1.22246e-05
51.2177,8.83578e-06
60.5267,5.98147e-06
87.0626,3.3267e-06
104.734,2.21232e-06
105.528,1.75654e-06
106.041,1.39843e-06
147.1,8.06478e-07
166.938,5.68513e-07
46.3247,1.22113e-05
51.7753,8.74062e-06
93.3192,3.87957e-06
101.846,2.8438e-06
141.004,1.64325e-06
141.893,1.30636e-06
154.523,7.67738e-07
165.587,5.7315e-07
202.333,3.75249e-07
215.392,1.80479e-07
224.594,1.38467e-07
259.629,9.58256e-08
14.6215,-3.86886e-05
26.3885,-1.71494e-05
45.7256,-7.91763e-06
52.1602,-5.55272e-06
55.2432,-4.19427e-06
77.5063,-1.53062e-06
82.2766,-1.1535e-06
84.8985,-8.94304e-07
27.7688,-2.03713e-05
29.3353,-1.54268e-05
31.8315,-1.77712e-05
47.5656,-9.5142e-06
102.712,-5.91363e-07
142.767,-1.74264e-07
51.1483,4.53006e-06
15.4897,3.652e-05
23.6783,1.91123e-05
43.2862,8.36383e-06
52.6833,5.49758e-06
64.1469,3.6121e-06
83.0172,2.23284e-06
83.7197,1.77128e-06
91.8506,1.29158e-06
97.0364,7.82438e-07
103.761,5.85384e-07
109.787,4.42604e-07
110.552,3.51631e-07
162.461,1.53139e-07
14.9436,3.78548e-05
41.7605,8.66942e-06
44.8778,6.45377e-06
66.1697,2.80134e-06
76.5832,1.54907e-06
78.2033,1.21358e-06
103.939,7.30479e-07
104.188,5.82984e-07
125.656,3.86708e-07
138.847,2.79974e-07
139.032,2.23681e-07
13.8246,-4.09188e-05
14.3075,-3.16302e-05
26.4509,-1.36872e-05
40.9208,-7.07784e-06
53.4711,-4.33327e-06
60.9732,-3.04008e-06
63.103,-2.34999e-06
64.8988,-1.82797e-06
72.6276,-1.30675e-06
74.5203,-1.01885e-06
98.9382,-6.13919e-07
127.006,-3.82596e-07
129.735,-2.99639e-07
145.894,-1.70528e-07
15.582,3.63037e-05
24.5507,1.84332e-05
44.38,8.1577e-06
54.1859,5.34513e-06
65.7062,3.52638e-06
80.7821,2.29461e-06
89.6096,1.65486e-06
91.9029,1.29085e-06
106.448,8.91576e-07
119.62,6.34716e-07
132.592,4.58099e-07
47.6167,-1.188e-05
66.4398,-5.44913e-06
82.7481,-3.50015e-06
85.6184,-2.70625e-06
121.57,-1.2198e-06
121.985,-9.72521e-07
133.197,-7.12523e-07
154.062,-4.92822e-07
160.124,-3.7933e-07
168.055,-2.89144e-07
186.038,-2.08955e-07
198.826,-1.56412e-07
64.0839,-7.58256e-07
18.0657,3.13127e-05
18.2081,2.48543e-05
35.7956,1.01141e-05
49.8103,5.81468e-06
57.8822,4.00304e-06
82.7042,2.24129e-06
83.1305,1.78383e-06
106.906,1.10969e-06
117.023,8.11002e-07
132.891,5.71331e-07
160.631,2.42006e-07
85.3465,-2.91507e-07
13.0192,-4.34502e-05
47.301,-9.56742e-06
61.0534,-3.79512e-06
88.4094,-1.34186e-06
88.567,-1.07158e-06
99.3235,-6.11537e-07
139.495,-3.48343e-07
152.832,-1.62787e-07
52.0785,2.84745e-06
48.102,-1.17601e-05
48.9958,-9.23648e-06
61.9257,-5.84634e-06
13.6004,4.15932e-05
18.9293,2.39073e-05
26.0848,1.38793e-05
38.223,7.5774e-06
38.9312,5.95165e-06
70.909,2.09129e-06
77.6869,1.52706e-06
107.893,8.79632e-07
117.069,6.48547e-07
132.831,4.57275e-07
132.89,3.65656e-07
153.754,2.52829e-07
153.767,2.02247e-07
161.599,1.53956e-07
46.1552,1.22562e-05
50.3187,8.99364e-06
60.3546,5.99853e-06
106.581,2.17397e-06
111.936,1.32478e-06
128.991,9.19702e-07
149.042,5.09422e-07
170.235,3.56801e-07
171.636,2.83111e-07
178.161,2.18194e-07
213.992,1.45328e-07
224.689,1.10727e-07
46.6122,1.2136e-05
54.5215,8.30037e-06
96.2712,3.76061e-06
110.571,2.61941e-06
137.286,1.3502e-06
153.32,9.67201e-07
204.308,2.97296e-07
213.717,2.27367e-07
225.544,1.72355e-07
245.975,1.26431e-07
76.6211,2.41923e-06
60.9168,6.38143e-07
33.0543,1.71138e-05
35.09,1.28968e-05
65.7509,2.81918e-06
65.7646,2.25488e-06
34.584,1.63569e-05
34.6792,1.30495e-05
49.1985,7.35874e-06
54.0454,5.35903e-06
58.0658,3.99039e-06
98.2259,9.66204e-07
48.8528,1.15794e-05
66.0726,6.84925e-06
77.3903,4.67809e-06
86.3752,3.35317e-06
95.2556,2.43245e-06
96.4137,1.92259e-06
100.249,1.47923e-06
124.891,4.86343e-07
139.459,2.78746e-07
152.137,2.04414e-07
162.786,1.52833e-07
48.643,1.16293e-05
65.171,6.94401e-06
76.2907,4.74552e-06
85.8026,3.37555e-06
95.3516,2.43e-06
103.163,1.7968e-06
131.668,1.12625e-06
146.459,8.10007e-07
166.645,3.64488e-07
197.904,1.96426e-07
238.048,1.30641e-07
254.64,9.7703e-08
47.2216,-1.19794e-05
58.416,-7.74699e-06
95.0235,-3.80999e-06
99.2458,-2.91832e-06
104.593,-2.2153e-06
142.213,-1.30342e-06
146.316,-1.0135e-06
191.657,-6.18987e-07
206.689,-4.59173e-07
216.701,-3.50368e-07
226.084,-2.68662e-07
238.557,-2.03692e-07
247.199,-1.25805e-07
73.9342,4.20629e-07
79.2509,3.13928e-07
46.349,1.22049e-05
66.6788,1.77917e-06
68.4385,1.38674e-06
112.584,6.74386e-07
116.663,5.20644e-07
159.525,3.04605e-07
167.57,2.31985e-07
186.366,1.6687e-07
186.848,1.33152e-07
25.5831,2.21117e-05
46.7211,9.68616e-06
53.6456,6.74871e-06
88.1727,3.28481e-06
96.1892,2.40884e-06
109.124,1.69865e-06
121.091,1.22463e-06
121.517,9.76263e-07
136.98,6.92848e-07
137.14,5.53631e-07
160.057,3.7949e-07
46.6471,1.21269e-05
47.4485,9.53768e-06
73.7915,3.92499e-06
89.4896,2.58918e-06
160.061,7.41173e-07
164.102,5.78338e-07
208.37,3.64376e-07
221.533,2.19345e-07
30.8409,-1.83421e-05
48.2052,-9.38795e-06
84.9595,-1.74543e-06
116.116,-6.53873e-07
28.4704,1.98693e-05
86.3922,7.03073e-07
123.682,6.13871e-07
14.0701,-4.02047e-05
41.805,-1.08252e-05
74.2957,-3.11868e-06
76.0257,-2.43817e-06
106.917,-8.87663e-07
121.443,-5.00151e-07
150.431,-3.23018e-07
170.315,-1.46077e-07
29.1135,1.94304e-05
13.7395,-4.11722e-05
65.8906,-2.8132e-06
82.7263,-1.79255e-06
90.3871,-1.3125e-06
110.417,-6.87622e-07
119.624,-5.07758e-07
138.079,-3.51915e-07
138.762,-2.80146e-07
154.395,-2.01425e-07
160.181,-1.55319e-07
80.1368,1.85047e-06
47.5898,-1.18867e-05
59.3085,-7.63041e-06
91.8781,-3.94042e-06
98.2821,-2.94693e-06
104.636,-2.21439e-06
141.145,-1.31329e-06
142.701,-1.03917e-06
188.002,-6.31019e-07
197.965,-4.7941e-07
238.919,-3.17786e-07
241.735,-2.01013e-07
252.291,-1.54082e-07
258.357,-1.20372e-07
295.347,-8.4237e-08
47.8735,1.18163e-05
48.6306,9.30583e-06
58.538,6.18468e-06
86.2471,3.35815e-06
86.2636,2.68601e-06
122.454,9.68792e-07
48.3237,-1.17062e-05
62.5493,-7.23506e-06
72.1101,-5.02064e-06
84.6003,-3.42352e-06
95.2135,-2.43353e-06
99.7993,-1.85737e-06
107.549,-1.37882e-06
111.263,-1.06624e-06
121.963,-7.78156e-07
132.191,-4.59486e-07
149.667,-2.59735e-07
156.172,-1.99133e-07
64.4568,7.5387e-07
39,-1.45047e-05
48.5079,-9.32938e-06
93.3074,-1.01714e-06
109.325,-3.55579e-07
112.512,-2.76404e-07
118.769,-2.09475e-07
44.6888,1.26583e-05
47.5657,9.51417e-06
56.3059,6.42985e-06
65.9135,4.39411e-06
98.5191,1.8815e-06
116.865,1.26891e-06
117.567,1.00906e-06
118.813,7.98787e-07
160.134,4.74134e-07
171.623,3.53916e-07
172.216,2.82158e-07
15.071,-3.75346e-05
32.2131,-1.40486e-05
36.1105,-1.00259e-05
74.1949,-2.49834e-06
93.6697,-1.0132e-06
120.479,-3.22659e-07
128.87,-2.41321e-07
135.521,-1.83582e-07
48.8881,-1.1571e-05
64.7861,-6.98527e-06
74.7355,-4.84427e-06
109.648,-1.08195e-06
124.669,-7.61265e-07
154.616,-2.01137e-07
60.5834,3.05965e-06
36.3329,1.55695e-05
47.9,9.44776e-06
58.4399,6.19506e-06
69.6596,4.1578e-06
76.363,3.03425e-06
83.5753,2.21792e-06
86.3596,1.71713e-06
92.6347,1.28065e-06
119.114,6.37414e-07
119.711,5.07388e-07
142.965,2.71909e-07
145.132,2.1428e-07
46.26,-1.22284e-05
56.2359,-6.43786e-06
57.6109,-5.02736e-06
67.2788,-2.75516e-06
72.3747,-2.04894e-06
143.363,-2.16924e-07
31.3287,-1.80565e-05
33.313,-1.35847e-05
66.9111,-3.46287e-06
80.3422,-2.30718e-06
89.0467,-1.66532e-06
90.8857,-1.3053e-06
116.629,8.13743e-07
47.4331,-1.1926e-05
59.6583,-7.58567e-06
87.5866,-4.13349e-06
88.2384,-3.28237e-06
104.987,-2.20699e-06
108.98,-1.70089e-06
127.704,-9.28966e-07
171.475,-2.83377e-07
184.092,-2.11164e-07
196.22,-1.5849e-07
211.859,-1.17433e-07
14.3634,3.93839e-05
48.2961,9.37029e-06
50.6932,7.14176e-06
60.9134,4.7548e-06
70.3015,2.6367e-06
82.1915,1.80421e-06
91.3214,1.29907e-06
102.367,9.27115e-07
114.435,4.24625e-07
118.679,3.27554e-07
125.672,2.4746e-07
128.811,1.93144e-07
46.824,1.20811e-05
60.044,4.82365e-06
70.0077,2.11821e-06
99.4006,4.8885e-07
48.7427,1.16055e-05
64.4122,7.02582e-06
69.0387,5.244e-06
69.3547,4.17608e-06
93.3672,1.98532e-06
102.102,1.45238e-06
114.45,1.03655e-06
131.533,7.2154e-07
132.02,5.75104e-07
157.837,3.07862e-07
168.346,2.30915e-07
179.379,1.7337e-07
195.325,1.27373e-07
46.4055,-1.21901e-05
52.4065,-8.63534e-06
93.5596,-3.86961e-06
102.626,-2.82219e-06
141.391,-1.63875e-06
152.957,-1.21187e-06
182.81,-8.11175e-07
189.374,-6.26448e-07
198.452,-4.78232e-07
233.361,-3.25355e-07
240.604,-2.52449e-07
277.934,-1.74833e-07
283.223,-1.37255e-07
292.266,-1.06406e-07
14.9276,3.78953e-05
45.3239,7.9878e-06
46.5362,6.22377e-06
74.8997,1.97986e-06
75.8601,1.56384e-06
103.622,7.32712e-07
115.556,5.25634e-07
117.017,4.15255e-07
123.01,3.16019e-07
130.363,2.38556e-07
46.1138,-1.22672e-05
49.8302,-9.08181e-06
61.0134,-5.93376e-06
65.1786,-4.44365e-06
75.0322,-3.08807e-06
81.8525,-2.26461e-06
87.5838,-1.69313e-06
89.9457,-1.31894e-06
95.8178,-9.90487e-07
128.351,-5.9154e-07
143.179,-2.71504e-07
70.4074,-5.52124e-07
30.6578,1.84516e-05
46.4349,9.74587e-06
50.5532,7.16154e-06
94.0114,3.08081e-06
101.688,1.82287e-06
108.121,1.37152e-06
157.355,3.86007e-07
158.27,3.0702e-07
163.478,2.3779e-07
169.623,1.83341e-07
48.136,1.17518e-05
62.8584,7.19949e-06
74.2971,4.87285e-06
87.2442,3.31977e-06
94.9918,2.43921e-06
103.293,1.79454e-06
112.034,1.32362e-06
121.169,9.79073e-07
124.807,7.60426e-07
128.947,5.88807e-07
135.815,4.47225e-07
143.076,3.39624e-07
150.767,2.57839e-07
158.934,1.95672e-07
167.562,1.48477e-07
46.5596,1.21497e-05
47.3063,9.56634e-06
50.6934,7.14173e-06
93.5989,3.09438e-06
94.0792,2.46287e-06
98.9762,1.87281e-06
140.793,1.05326e-06
140.916,8.41867e-07
147.419,6.43786e-07
182.513,4.15997e-07
187.966,3.23144e-07
195.929,2.48009e-07
222.369,1.74816e-07
222.487,1.39779e-07
227.825,1.09203e-07
44.7235,1.26485e-05
49.401,9.16072e-06
64.8876,5.57947e-06
69.0939,4.19184e-06
99.3348,2.33256e-06
100.078,1.8522e-06
102.778,1.44283e-06
127.438,7.44728e-07
129.676,5.85499e-07
56.6251,1.34084e-06
56.7352,1.67279e-06
33.8226,-1.67251e-05
33.8269,-1.33784e-05
48.2786,-7.49894e-06
53.1412,-5.45021e-06
56.8763,-4.07384e-06
62.88,-2.9479e-06
64.1675,-6.05815e-07
48.1819,-1.17406e-05
48.6353,-9.30494e-06
59.7003,-6.06427e-06
84.6906,-2.7359e-06
48.0123,-1.17821e-05
61.1567,-7.39982e-06
70.2581,-5.15298e-06
79.2284,-2.92452e-06
82.874,-2.23669e-06
93.3108,-1.58922e-06
106.955,-7.09876e-07
120.367,-4.03699e-07
14.4354,-3.91873e-05
31.6542,-1.42966e-05
47.0901,-7.68822e-06
64.0966,-3.61493e-06
64.122,-2.8908e-06
64.1519,-2.31156e-06
69.6279,-1.09044e-06
47.3512,-1.19466e-05
58.2017,-7.77552e-06
98.2601,-3.68449e-06
98.9203,-2.92792e-06
105.909,-2.18777e-06
141.36,-1.31129e-06
144.534,-1.02599e-06
187.307,-6.33359e-07
200.954,-3.02258e-07
210.308,-2.31052e-07
251.024,-1.5486e-07
46.0913,-1.22732e-05
49.208,-9.19665e-06
92.1921,-3.927e-06
96.6136,-2.99783e-06
138.483,-1.67316e-06
144.393,-1.28375e-06
167.123,-8.87316e-07
198.594,-4.7789e-07
201.722,-3.76384e-07
207.881,-2.92187e-07
219.917,-2.20957e-07
244.004,-1.27452e-07
248.113,-1.00273e-07
46.2421,1.22331e-05
50.9322,8.8853e-06
92.7081,3.90515e-06
99.3292,2.91587e-06
139.438,1.66171e-06
147.806,1.2541e-06
186.408,7.95519e-07
196.315,6.04298e-07
233.591,4.06292e-07
244.839,3.10101e-07
280.96,2.16187e-07
281.747,1.72467e-07
291.162,1.33512e-07
325.708,9.54808e-08
334.552,7.43655e-08
179.754,2.1626e-07
47.8376,1.18251e-05
51.1413,8.84898e-06
48.7803,-1.15966e-05
63.9852,-4.52653e-06
72.7878,-2.54663e-06
64.4217,2.30188e-06
48.0882,1.17635e-05
52.4942,8.62093e-06
63.7742,4.54151e-06
46.1665,1.22531e-05
50.1183,9.0296e-06
92.339,3.92075e-06
97.4522,2.97203e-06
138.598,1.67177e-06
144.804,1.2801e-06
166.331,8.91545e-07
187.404,6.33032e-07
187.419,5.06386e-07
191.305,3.96879e-07
206.118,2.94686e-07
220.382,2.2049e-07
221.577,1.75441e-07
244.692,1.27094e-07
245.176,1.01474e-07
47.0921,-1.20123e-05
56.8802,-7.95616e-06
97.0857,-3.72906e-06
118.204,-1.56817e-06
133.501,-8.88629e-07
192.057,-1.2954e-07
46.6418,1.21283e-05
60.3378,6.0002e-06
157.16,1.58304e-07
46.5575,-1.21502e-05
46.866,-9.65623e-06
59.9916,-4.82786e-06
67.5573,-3.42975e-06
108.659,-1.70592e-06
121.429,-1.22122e-06
133.457,-8.8892e-07
135.825,-6.98739e-07
163.125,-4.6544e-07
174.508,-3.48065e-07
192.267,-2.52732e-07
208.504,-1.86441e-07
209.979,-1.48105e-07
213.002,-1.16802e-07
124.628,-4.87369e-07
46.7157,1.21091e-05
48.1755,7.515e-06
78.572,3.68618e-06
82.7835,2.79893e-06
196.013,1.26926e-07
71.3819,3.48536e-07
32.6894,1.73048e-05
48.471,9.33648e-06
102.114,1.45221e-06
104.762,1.1324e-06
110.296,8.60468e-07
118.982,4.08399e-07
54.6625,8.88946e-07
43.1324,-1.31151e-05
47.0362,-9.62129e-06
51.1204,-7.08208e-06
61.7822,-4.68794e-06
99.6262,-2.32574e-06
130.142,-7.29254e-07
150.181,-5.05557e-07
172.702,-1.80072e-07
176.441,-1.41005e-07
46.6954,-1.21144e-05
55.0748,-8.21698e-06
96.6756,-3.74488e-06
107.716,-2.15108e-06
107.814,-1.71929e-06
118.235,-8.02693e-07
14.9711,-3.77853e-05
14.999,-3.01718e-05
32.2756,-1.12171e-05
45.2479,-6.40098e-06
49.8871,-4.64458e-06
55.8208,-3.3207e-06
57.7678,-2.05362e-06
84.3652,-8.99957e-07
119.371,-5.08832e-07
140.387,-3.46129e-07
154.484,-2.51635e-07
182.949,-1.69986e-07
192.185,-1.29454e-07
34.1399,-1.65696e-05
40.0524,-1.12989e-05
53.6854,-6.74371e-06
59.9767,-4.82905e-06
61.0045,-3.79816e-06
67.0146,-2.76602e-06
89.1566,-1.66326e-06
98.721,-1.2017e-06
101.584,-9.34268e-07
111.28,-6.82289e-07
132.043,-4.60001e-07
138.767,-3.50169e-07
216.055,1.4394e-07
13.0852,-4.32311e-05
47.4981,-9.52772e-06
61.4082,-3.77319e-06
70.9524,-2.61251e-06
82.0403,-1.80754e-06
97.7702,-7.76566e-07
102.316,-5.93651e-07
104.726,-4.63994e-07
109.798,-3.54047e-07
114.746,-2.1682e-07
46.4214,1.21859e-05
52.4961,8.6206e-06
93.5222,3.87115e-06
102.459,2.82679e-06
141.201,1.64095e-06
152.478,1.21567e-06
189.359,7.83119e-07
190.845,6.21618e-07
202.314,3.75284e-07
211.499,2.87188e-07
246.405,1.97204e-07
261.504,1.18923e-07
46.3789,1.2197e-05
52.9345,6.83937e-06
53.2354,5.44057e-06
64.9086,2.85577e-06
212.245,1.17219e-07
27.0157,2.09391e-05
29.1144,1.55438e-05
72.2271,8.40959e-07
99.97,3.88853e-07
102.41,3.03669e-07
123.472,2.01496e-07
14.6669,-3.85689e-05
33.9387,-1.33343e-05
47.2087,-7.6689e-06
47.524,-6.09441e-06
54.0184,-4.28937e-06
168.319,-1.47809e-07
13.3573,4.23502e-05
18.2294,2.48252e-05
28.0572,1.29036e-05
76.8619,1.92932e-06
89.2831,1.32873e-06
90.0245,1.05423e-06
140.74,4.31575e-07
141.478,3.4346e-07
178.616,2.17638e-07
185.672,1.67494e-07
48.3452,-1.1701e-05
49.5673,-9.12998e-06
61.0479,-5.9304e-06
84.6069,-3.42325e-06
87.0509,-2.66172e-06
91.0849,-2.03507e-06
112.716,-1.31562e-06
129.389,-7.33497e-07
136.316,-5.56977e-07
136.432,-4.45202e-07
156.33,-3.1083e-07
161.65,-2.40481e-07
167.711,-1.85431e-07
75.7977,1.95641e-06
46.5353,1.2156e-05
47.212,9.58544e-06
50.8446,7.1205e-06
94.5021,3.06481e-06
95.1799,2.43439e-06
103.389,1.79288e-06
143.7,1.03195e-06
143.953,8.2411e-07
156.07,6.08102e-07
168.171,4.51475e-07
170.969,3.5527e-07
189.927,2.04677e-07
222.118,1.12008e-07
46.9839,1.204e-05
47.0155,9.62551e-06
50.2654,7.20254e-06
64.4828,4.4916e-06
94.0137,2.46458e-06
95.6498,1.93794e-06
97.8995,1.51473e-06
141.649,8.37511e-07
141.649,6.70008e-07
145.478,5.21901e-07
158.617,3.82934e-07
188.68,2.57537e-07
190.384,2.04185e-07
193.015,1.61121e-07
235.647,1.05578e-07
51.8025,2.2901e-06
46.0499,1.22842e-05
48.5164,9.32774e-06
91.9462,3.93751e-06
94.4773,3.06561e-06
137.875,1.68055e-06
140.697,1.31747e-06
183.835,8.06654e-07
187.107,6.34038e-07
229.827,4.12947e-07
233.637,3.2497e-07
275.85,2.20192e-07
280.241,1.73394e-07
321.905,1.20761e-07
326.89,9.51356e-08
335.898,7.40674e-08
29.4148,-1.92313e-05
34.0818,-8.49812e-06
126.021,-2.46776e-07
127.677,-1.9486e-07
46.7931,-1.20891e-05
55.8002,-8.11016e-06
97.4482,-3.71519e-06
114.834,-2.01773e-06
149.149,-6.36318e-07
162.316,-3.74208e-07
47.0636,1.20196e-05
58.6173,6.17631e-06
67.3567,4.29996e-06
76.0523,3.04665e-06
103.907,1.78394e-06
104.61,1.41756e-06
111.341,1.06549e-06
121.773,7.79371e-07
139.553,4.35248e-07
139.696,3.4784e-07
151.459,2.05329e-07
151.642,1.64065e-07
94.2436,-3.29984e-07
96.1926,-2.58638e-07
47.2149,1.19811e-05
58.5083,7.73477e-06
96.34,3.75793e-06
99.7272,2.90423e-06
99.8749,2.31995e-06
105.226,1.76157e-06
142.537,1.04037e-06
146.801,8.08119e-07
192.183,4.93834e-07
192.771,3.93862e-07
206.871,2.93613e-07
229.955,1.69049e-07
238.946,1.3015e-07
47.0304,1.20281e-05
47.0532,9.61781e-06
51.1172,7.08252e-06
64.8181,4.46837e-06
94.949,2.44031e-06
98.2578,1.88651e-06
103.382,1.43439e-06
143.435,8.27087e-07
146.321,6.48619e-07
159.585,4.75765e-07
173.502,3.50082e-07
177.016,2.74507e-07
193.345,2.01059e-07
206.126,1.50873e-07
209.764,1.18605e-07
56.1415,6.92422e-07
46.3858,1.21952e-05
58.8141,6.15564e-06
135.137,8.77869e-07
158.245,4.79794e-07
162.935,3.72787e-07
175.486,2.769e-07
180.147,2.15789e-07
183.215,1.6974e-07
185.775,1.33921e-07
40.0998,1.41069e-05
47.6466,9.49802e-06
56.5263,6.40478e-06
67.1099,4.31577e-06
74.1573,3.1245e-06
82.0264,2.25981e-06
111.645,8.50068e-07
123.654,6.14014e-07
134.457,4.51744e-07
138.018,3.52069e-07
143.129,2.71599e-07
147.158,2.1133e-07
46.1726,-1.22515e-05
56.5678,-6.40009e-06
57.5541,-5.03232e-06
66.5549,-2.78513e-06
68.5803,-2.1623e-06
83.8329,-9.05671e-07
99.4122,-4.88793e-07
46.3223,1.22119e-05
67.0729,5.39769e-06
74.4909,3.88814e-06
81.2375,2.85219e-06
81.4983,2.27445e-06
107.084,8.86275e-07
120.709,6.28992e-07
128.829,4.71479e-07
134.723,3.6068e-07
166.937,1.86291e-07
42.2293,-1.33956e-05
46.5663,-9.71837e-06
51.8712,-6.97957e-06
94.3759,-3.06891e-06
105.464,-2.197e-06
131.956,-1.40474e-06
141.512,-1.0479e-06
146.67,-8.08841e-07
150.504,-6.3059e-07
158.738,-4.78304e-07
167.106,-3.63483e-07
171.21,-2.83815e-07
174.351,-2.22962e-07
180.313,-1.72471e-07
186.278,-1.33559e-07
33.1777,-1.70502e-05
42.0654,-1.07582e-05
51.0107,-7.09731e-06
59.9747,-4.82922e-06
68.9404,-3.36094e-06
77.9205,-2.37888e-06
78.4632,-1.88994e-06
84.4905,-1.4041e-06
90.8974,-1.0441e-06
97.3078,-7.80256e-07
103.739,-5.85509e-07
116.644,-3.33266e-07
129.642,-1.91906e-07
16.7676,-3.37368e-05
46.5833,-9.71482e-06
52.7462,-6.86378e-06
63.5784,-4.55549e-06
70.7902,-3.27312e-06
72.5112,-2.55635e-06
158.94,-1.95664e-07
47.8935,1.18113e-05
62.2787,4.65056e-06
75.4274,3.07189e-06
87.6415,2.11502e-06
88.5048,1.67551e-06
91.4068,1.03829e-06
122.166,3.18204e-07
151.019,2.05927e-07
12.4227,4.55363e-05
48.3413,9.36153e-06
49.1683,7.36325e-06
58.9678,4.91168e-06
62.8154,3.68866e-06
100.345,1.84726e-06
100.832,1.47068e-06
114.182,1.03898e-06
114.866,8.26234e-07
147.276,5.1553e-07
151.664,4.00491e-07
162.325,2.99351e-07
180.597,2.15251e-07
210.311,1.18297e-07
32.367,-1.74772e-05
47.6246,-9.5024e-06
136.854,-1.81793e-07
48.6945,-1.1617e-05
49.0388,-9.22838e-06
63.169,-5.73127e-06
72.4113,-3.9998e-06
92.0899,-2.51607e-06
105.962,-1.39947e-06
123.219,-3.94355e-07
128.495,-3.02529e-07
130.915,-2.37549e-07
28.4751,-1.98659e-05
44.6335,-1.01392e-05
44.6371,-8.11071e-06
53.8851,-5.37498e-06
66.1099,-2.80387e-06
72.8278,-2.03619e-06
86.0595,-1.1028e-06
99.0868,-6.12998e-07
99.3083,-4.89305e-07
110.224,-3.52678e-07
125.075,-2.48643e-07
136.527,-1.82229e-07
33.6536,1.68091e-05
37.3263,-1.51551e-05
44.7316,-1.0117e-05
52.1462,-6.94276e-06
59.597,-4.85982e-06
82.1998,-1.80403e-06
88.8898,-1.33461e-06
95.7328,-9.91366e-07
56.7227,-1.67316e-06
18.151,-3.11656e-05
68.3974,-4.23453e-06
68.433,-3.38586e-06
71.6776,-2.58608e-06
85.3791,-1.38948e-06
104.728,-9.06216e-07
105.258,-7.21325e-07
128.451,-3.02634e-07
129.191,-2.40721e-07
133.245,-1.86717e-07
46.9873,-1.20391e-05
47.3129,-9.56501e-06
52.4079,-6.90809e-06
78.2588,-3.70094e-06
94.7008,-2.4467e-06
103.312,-1.79421e-06
111.228,-1.33322e-06
113.597,-1.04433e-06
118.76,-7.99144e-07
131.579,-5.7703e-07
138.879,-4.37358e-07
45.3631,-1.24702e-05
47.6425,-9.49883e-06
59.2837,-6.10688e-06
90.9826,-3.18337e-06
92.5281,-2.50416e-06
144.449,-1.28325e-06
145.811,-1.01701e-06
147.732,-8.03027e-07
149.016,-6.36888e-07
201.741,-3.7635e-07
203.987,-2.97765e-07
206.269,-2.35576e-07
236.687,-1.6424e-07
46.5763,1.21453e-05
53.9842,8.38298e-06
64.3903,5.62257e-06
70.8493,4.08799e-06
81.5056,2.84281e-06
89.407,2.07326e-06
96.4871,1.5369e-06
99.5282,1.19195e-06
128.595,4.72334e-07
136.294,3.56522e-07
138.388,2.80904e-07
146.599,2.12135e-07
